0, 33809.8320, 268.8620, -438796.0000 
1, 33806.7812, 268.8377, -310269.0000 
2, 33803.7305, 268.8134, -36928.0000 
3, 33800.6797, 268.7892, 696778.0000 
4, 33797.6250, 268.7649, 199278.0000 
5, 33794.5742, 268.7406, 48090.0000 
6, 33791.5234, 268.7164, -202652.0000 
7, 33788.4727, 268.6921, 59464.0000 
8, 33785.4180, 268.6678, 202577.0000 
9, 33782.3672, 268.6436, -115867.0000 
10, 33779.3164, 268.6193, 151280.0000 
11, 33776.2656, 268.5950, 66710.0000 
12, 33773.2109, 268.5708, -111599.0000 
13, 33770.1602, 268.5465, 24713.0000 
14, 33767.1094, 268.5222, -680119.0000 
15, 33764.0586, 268.4980, -184288.0000 
16, 33761.0039, 268.4737, 20209.0000 
17, 33757.9531, 268.4494, -315603.0000 
18, 33754.9023, 268.4251, -509604.0000 
19, 33751.8516, 268.4009, -15238.0000 
20, 33748.7969, 268.3766, 592219.0000 
21, 33745.7461, 268.3524, 158171.0000 
22, 33742.6953, 268.3281, -198084.0000 
23, 33739.6445, 268.3038, -98730.0000 
24, 33736.5898, 268.2795, -78891.0000 
25, 33733.5391, 268.2553, 108568.0000 
26, 33730.4883, 268.2310, 390426.0000 
27, 33727.4375, 268.2067, 21496.0000 
28, 33724.3828, 268.1825, -71307.0000 
29, 33721.3320, 268.1582, 47449.0000 
30, 33718.2812, 268.1339, -328041.0000 
31, 33715.2305, 268.1097, 56182.0000 
32, 33712.1758, 268.0854, 343155.0000 
33, 33709.1250, 268.0611, -184389.0000 
34, 33706.0742, 268.0369, -237206.0000 
35, 33703.0234, 268.0126, -301036.0000 
36, 33699.9688, 267.9883, 89812.0000 
37, 33696.9180, 267.9641, 600824.0000 
38, 33693.8672, 267.9398, 780086.0000 
39, 33690.8164, 267.9155, 359207.0000 
40, 33687.7617, 267.8913, 498144.0000 
41, 33684.7109, 267.8670, -182770.0000 
42, 33681.6602, 267.8427, 268081.0000 
43, 33678.6094, 267.8185, -13316.0000 
44, 33675.5547, 267.7942, 59585.0000 
45, 33672.5039, 267.7699, -111178.0000 
46, 33669.4531, 267.7456, 72821.0000 
47, 33666.4023, 267.7214, -66263.0000 
48, 33663.3477, 267.6971, 400969.0000 
49, 33660.2969, 267.6729, 15437.0000 
50, 33657.2461, 267.6486, 72083.0000 
51, 33654.1953, 267.6243, -27731.0000 
52, 33651.1406, 267.6000, 191383.0000 
53, 33648.0898, 267.5758, 696254.0000 
54, 33645.0391, 267.5515, -217800.0000 
55, 33641.9883, 267.5272, -28716.0000 
56, 33638.9336, 267.5030, 344452.0000 
57, 33635.8828, 267.4787, 59257.0000 
58, 33632.8320, 267.4544, 70705.0000 
59, 33629.7812, 267.4302, 629423.0000 
60, 33626.7266, 267.4059, -73564.0000 
61, 33623.6758, 267.3816, -144019.0000 
62, 33620.6250, 267.3574, 578356.0000 
63, 33617.5742, 267.3331, 608077.0000 
64, 33614.5195, 267.3088, 249849.0000 
65, 33611.4688, 267.2845, -80701.0000 
66, 33608.4180, 267.2603, 305076.0000 
67, 33605.3672, 267.2360, 313511.0000 
68, 33602.3125, 267.2118, 365003.0000 
69, 33599.2617, 267.1875, -240992.0000 
70, 33596.2109, 267.1632, -222542.0000 
71, 33593.1602, 267.1389, -20005.0000 
72, 33590.1055, 267.1147, 396576.0000 
73, 33587.0547, 267.0904, -343464.0000 
74, 33584.0039, 267.0661, 145378.0000 
75, 33580.9531, 267.0419, -175777.0000 
76, 33577.8984, 267.0176, -54308.0000 
77, 33574.8477, 266.9933, 486867.0000 
78, 33571.7969, 266.9691, -264573.0000 
79, 33568.7461, 266.9448, 101168.0000 
80, 33565.6914, 266.9205, 58847.0000 
81, 33562.6406, 266.8963, -237845.0000 
82, 33559.5898, 266.8720, 117652.0000 
83, 33556.5391, 266.8477, -512121.0000 
84, 33553.4844, 266.8235, -586607.0000 
85, 33550.4336, 266.7992, 119792.0000 
86, 33547.3828, 266.7749, 75713.0000 
87, 33544.3320, 266.7506, -99778.0000 
88, 33541.2773, 266.7264, -355813.0000 
89, 33538.2266, 266.7021, -269565.0000 
90, 33535.1758, 266.6779, -394351.0000 
91, 33532.1250, 266.6536, -65771.0000 
92, 33529.0703, 266.6293, 108586.0000 
93, 33526.0195, 266.6050, -6687.0000 
94, 33522.9688, 266.5808, -245291.0000 
95, 33519.9180, 266.5565, 239171.0000 
96, 33516.8633, 266.5322, 905229.0000 
97, 33513.8125, 266.5080, 197440.0000 
98, 33510.7617, 266.4837, 81930.0000 
99, 33507.7109, 266.4594, -66880.0000 
100, 33504.6562, 266.4352, -184140.0000 
101, 33501.6055, 266.4109, -509806.0000 
102, 33498.5547, 266.3866, 334040.0000 
103, 33495.5039, 266.3624, 210982.0000 
104, 33492.4492, 266.3381, -4018.0000 
105, 33489.3984, 266.3138, 58280.0000 
106, 33486.3477, 266.2896, 34170.0000 
107, 33483.2969, 266.2653, 467751.0000 
108, 33480.2422, 266.2410, -149.0000 
109, 33477.1914, 266.2168, 302481.0000 
110, 33474.1406, 266.1925, -92188.0000 
111, 33471.0898, 266.1682, -310959.0000 
112, 33468.0352, 266.1440, -347155.0000 
113, 33464.9844, 266.1197, 48566.0000 
114, 33461.9336, 266.0954, -270792.0000 
115, 33458.8828, 266.0711, 608794.0000 
116, 33455.8281, 266.0469, 125578.0000 
117, 33452.7773, 266.0226, -71129.0000 
118, 33449.7266, 265.9984, 135546.0000 
119, 33446.6758, 265.9741, -16928.0000 
120, 33443.6211, 265.9498, -411053.0000 
121, 33440.5703, 265.9255, 134974.0000 
122, 33437.5195, 265.9013, 231304.0000 
123, 33434.4688, 265.8770, -154447.0000 
124, 33431.4141, 265.8527, -563616.0000 
125, 33428.3633, 265.8285, 159516.0000 
126, 33425.3125, 265.8042, -320033.0000 
127, 33422.2617, 265.7799, -97964.0000 
128, 33419.2070, 265.7556, 25855.0000 
129, 33416.1562, 265.7314, 336082.0000 
130, 33413.1055, 265.7071, 386597.0000 
131, 33410.0547, 265.6829, 927325.0000 
132, 33407.0000, 265.6586, 459432.0000 
133, 33403.9492, 265.6343, -19166.0000 
134, 33400.8984, 265.6100, 42933.0000 
135, 33397.8477, 265.5858, -262808.0000 
136, 33394.7930, 265.5615, -181387.0000 
137, 33391.7422, 265.5372, 373995.0000 
138, 33388.6914, 265.5130, 255868.0000 
139, 33385.6406, 265.4887, -686831.0000 
140, 33382.5859, 265.4644, -80866.0000 
141, 33379.5352, 265.4402, -113902.0000 
142, 33376.4844, 265.4159, -266616.0000 
143, 33373.4336, 265.3916, 97726.0000 
144, 33370.3789, 265.3674, -92280.0000 
145, 33367.3281, 265.3431, 231853.0000 
146, 33364.2773, 265.3188, 710804.0000 
147, 33361.2266, 265.2946, 315485.0000 
148, 33358.1719, 265.2703, 150276.0000 
149, 33355.1211, 265.2460, -43796.0000 
150, 33352.0703, 265.2218, -117768.0000 
151, 33349.0195, 265.1975, 1846.0000 
152, 33345.9648, 265.1732, 712180.0000 
153, 33342.9141, 265.1490, 446075.0000 
154, 33339.8633, 265.1247, -429507.0000 
155, 33336.8125, 265.1004, -519073.0000 
156, 33333.7578, 265.0761, -325757.0000 
157, 33330.7070, 265.0519, -144330.0000 
158, 33327.6562, 265.0276, -27227.0000 
159, 33324.6055, 265.0034, 136422.0000 
160, 33321.5508, 264.9791, 233690.0000 
161, 33318.5000, 264.9548, -436939.0000 
162, 33315.4492, 264.9305, -16870.0000 
163, 33312.3984, 264.9063, -489986.0000 
164, 33309.3438, 264.8820, -399089.0000 
165, 33306.2930, 264.8577, 393284.0000 
166, 33303.2422, 264.8335, 213974.0000 
167, 33300.1914, 264.8092, 458670.0000 
168, 33297.1367, 264.7849, 217090.0000 
169, 33294.0859, 264.7607, -212612.0000 
170, 33291.0352, 264.7364, 190841.0000 
171, 33287.9844, 264.7121, -111732.0000 
172, 33284.9297, 264.6879, 324329.0000 
173, 33281.8789, 264.6636, -519323.0000 
174, 33278.8281, 264.6393, -665412.0000 
175, 33275.7773, 264.6151, -339761.0000 
176, 33272.7227, 264.5908, -74450.0000 
177, 33269.6719, 264.5665, -167749.0000 
178, 33266.6211, 264.5423, 77230.0000 
179, 33263.5703, 264.5180, 115132.0000 
180, 33260.5156, 264.4937, 286603.0000 
181, 33257.4648, 264.4695, 666629.0000 
182, 33254.4141, 264.4452, 383031.0000 
183, 33251.3633, 264.4209, 633242.0000 
184, 33248.3086, 264.3966, 21030.0000 
185, 33245.2578, 264.3724, 600305.0000 
186, 33242.2070, 264.3481, 722022.0000 
187, 33239.1562, 264.3239, 494618.0000 
188, 33236.1016, 264.2996, -306248.0000 
189, 33233.0508, 264.2753, -154885.0000 
190, 33230.0000, 264.2510, 34926.0000 
191, 33226.9492, 264.2268, -435380.0000 
192, 33223.8945, 264.2025, -286159.0000 
193, 33220.8438, 264.1782, 53200.0000 
194, 33217.7930, 264.1540, -753814.0000 
195, 33214.7422, 264.1297, -6994.0000 
196, 33211.6875, 264.1054, 377425.0000 
197, 33208.6367, 264.0811, -22511.0000 
198, 33205.5859, 264.0569, -248913.0000 
199, 33202.5352, 264.0326, -290001.0000 
