ppm,700K,720K,740K,760K,780K,800K,820K,840K,860K,880K,900K,,
25.37537538,0.006472878,0.006448326,0.006423711,0.006399244,0.00637493,0.006350777,0.006326786,0.006302963,0.006279312,0.006255835,0.006232535,,0.006351085
25.52552553,0.006518885,0.006494214,0.006469477,0.006444888,0.006420454,0.006396178,0.006372066,0.006348122,0.006324349,0.00630075,0.006277329,,0.006396486
25.67567568,0.006565409,0.006540618,0.006515759,0.006491048,0.006466491,0.006442093,0.006417859,0.006393792,0.006369897,0.006346176,0.006322633,,0.006442401
25.82582583,0.006612458,0.006587546,0.006562564,0.00653773,0.00651305,0.006488529,0.006464172,0.006439982,0.006415964,0.00639212,0.006368454,,0.006488838
25.97597598,0.006660041,0.006635007,0.006609901,0.006584944,0.00656014,0.006535495,0.006511013,0.006486699,0.006462557,0.006438589,0.006414799,,0.006535803
26.12612613,0.006708165,0.006683008,0.006657778,0.006632696,0.006607768,0.006582998,0.006558391,0.006533952,0.006509685,0.006485592,0.006461677,,0.006583306
26.27627628,0.006756838,0.006731558,0.006706203,0.006680996,0.006655942,0.006631046,0.006606314,0.006581749,0.006557355,0.006533137,0.006509096,,0.006631354
26.42642643,0.00680607,0.006780666,0.006755185,0.006729851,0.006704671,0.006679649,0.006654789,0.006630098,0.006605577,0.006581232,0.006557064,,0.006679956
26.57657658,0.006855868,0.006830339,0.006804732,0.006779271,0.006753963,0.006728813,0.006703827,0.006679007,0.006654359,0.006629886,0.00660559,,0.00672912
26.72672673,0.006906241,0.006880587,0.006854852,0.006829264,0.006803828,0.00677855,0.006753434,0.006728486,0.006703709,0.006679107,0.006654683,,0.006778856
26.87687688,0.006957199,0.006931419,0.006905556,0.006879839,0.006854274,0.006828866,0.006803621,0.006778543,0.006753637,0.006728905,0.00670435,,0.006829172
27.02702703,0.00700875,0.006982843,0.006956851,0.006931004,0.006905309,0.006879772,0.006854397,0.006829188,0.006804151,0.006779288,0.006754602,,0.006880078
27.17717718,0.007060905,0.00703487,0.007008748,0.006982771,0.006956945,0.006931276,0.00690577,0.00688043,0.00685526,0.006830265,0.006805448,,0.006931581
27.32732733,0.007113671,0.007087508,0.007061255,0.007035147,0.00700919,0.006983389,0.00695775,0.006932277,0.006906975,0.006881847,0.006856897,,0.006983693
27.47747748,0.00716706,0.007140768,0.007114383,0.007088143,0.007062053,0.007036119,0.007010347,0.006984741,0.006959305,0.006934043,0.006908959,,0.007036423
27.62762763,0.007221081,0.007194658,0.007168142,0.007141768,0.007115545,0.007089477,0.007063571,0.00703783,0.007012259,0.006986862,0.006961643,,0.00708978
27.77777778,0.007275744,0.007249191,0.00722254,0.007196033,0.007169676,0.007143473,0.007117431,0.007091555,0.007065848,0.007040315,0.00701496,,0.007143776
27.92792793,0.007331059,0.007304374,0.00727759,0.007250948,0.007224455,0.007198117,0.007171939,0.007145926,0.007120083,0.007094412,0.007068919,,0.007198419
28.07807808,0.007387038,0.007360221,0.007333301,0.007306524,0.007279895,0.00725342,0.007227104,0.007200954,0.007174972,0.007149163,0.007123531,,0.00725372
28.22822823,0.00744369,0.00741674,0.007389685,0.007362771,0.007336004,0.007309391,0.007282938,0.007256648,0.007230528,0.00720458,0.007178808,,0.007309691
28.37837838,0.007501027,0.007473943,0.007446751,0.007419699,0.007392795,0.007366043,0.007339451,0.007313021,0.00728676,0.007260672,0.007234759,,0.007366342
28.52852853,0.007559061,0.007531841,0.007504512,0.007477322,0.007450278,0.007423387,0.007396654,0.007370084,0.007343681,0.007317451,0.007291396,,0.007423684
28.67867868,0.007617801,0.007590446,0.007562978,0.007535649,0.007508465,0.007481433,0.007454558,0.007427846,0.007401302,0.007374928,0.00734873,,0.007481729
28.82882883,0.007677261,0.007649769,0.007622162,0.007594693,0.007567368,0.007540194,0.007513177,0.007486322,0.007459633,0.007433116,0.007406773,,0.007540489
28.97897898,0.007737452,0.007709823,0.007682075,0.007654465,0.007626998,0.007599681,0.00757252,0.007545521,0.007518688,0.007492025,0.007465536,,0.007599974
29.12912913,0.007798386,0.007770619,0.00774273,0.007714977,0.007687367,0.007659907,0.007632601,0.007605456,0.007578477,0.007551668,0.007525032,,0.007660199
29.27927928,0.007860076,0.00783217,0.007804139,0.007776243,0.007748489,0.007720883,0.007693432,0.007666141,0.007639014,0.007612057,0.007585273,,0.007721174
29.42942943,0.007922535,0.007894489,0.007866315,0.007838275,0.007810375,0.007782624,0.007755025,0.007727586,0.007700311,0.007673205,0.007646271,,0.007782912
29.57957958,0.007985775,0.007957588,0.00792927,0.007901085,0.007873039,0.00784514,0.007817394,0.007789806,0.007762382,0.007735125,0.00770804,,0.007845428
29.72972973,0.008049811,0.008021482,0.007993019,0.007964687,0.007936494,0.007908447,0.007880552,0.007852814,0.007825238,0.00779783,0.007770592,,0.007908732
29.87987988,0.008114654,0.008086183,0.008057574,0.008029095,0.008000754,0.007972557,0.007944511,0.007916622,0.007888894,0.007861333,0.007833942,,0.007972841
30.03003003,0.00818032,0.008151705,0.00812295,0.008094323,0.008065832,0.008037485,0.008009287,0.007981245,0.007953364,0.007925648,0.007898102,,0.008037766
30.18018018,0.008246822,0.008218063,0.00818916,0.008160383,0.008131742,0.008103243,0.008074893,0.008046697,0.008018661,0.007990789,0.007963087,,0.008103522
30.33033033,0.008314176,0.008285272,0.008256219,0.008227292,0.0081985,0.008169848,0.008141343,0.008112992,0.008084799,0.008056771,0.00802891,,0.008170124
30.48048048,0.008382395,0.008353345,0.008324142,0.008295064,0.008266119,0.008237312,0.008208652,0.008180145,0.008151795,0.008123608,0.008095588,,0.008237587
30.63063063,0.008451496,0.008422298,0.008392945,0.008363714,0.008334614,0.008305653,0.008276836,0.008248171,0.008219662,0.008191315,0.008163134,,0.008305925
30.78078078,0.008521492,0.008492147,0.008462642,0.008433257,0.008404002,0.008374884,0.00834591,0.008317085,0.008288416,0.008259907,0.008231564,,0.008375154
30.93093093,0.008592402,0.008562907,0.008533249,0.00850371,0.008474299,0.008445023,0.008415889,0.008386904,0.008358073,0.008329401,0.008300894,,0.008445289
31.08108108,0.008664239,0.008634595,0.008604783,0.008575088,0.008545519,0.008516084,0.00848679,0.008457642,0.008428648,0.008399812,0.008371139,,0.008516348
31.23123123,0.008737022,0.008707227,0.008677259,0.008647407,0.00861768,0.008588084,0.008558628,0.008529318,0.008500159,0.008471156,0.008442316,,0.008588346
31.38138138,0.008810767,0.00878082,0.008750696,0.008720686,0.008690799,0.008661041,0.008631422,0.008601946,0.008572621,0.008543451,0.008514442,,0.008661299
31.53153153,0.008885492,0.008855392,0.00882511,0.008794941,0.008764892,0.008734972,0.008705187,0.008675546,0.008646052,0.008616713,0.008587534,,0.008735227
31.68168168,0.008961213,0.008930959,0.008900519,0.008870189,0.008839978,0.008809893,0.008779943,0.008750133,0.008720471,0.008690961,0.008661609,,0.008810145
31.83183183,0.00903795,0.009007541,0.008976942,0.00894645,0.008916075,0.008885824,0.008855706,0.008825727,0.008795893,0.008766211,0.008736685,,0.008886072
31.98198198,0.009115721,0.009085156,0.009054396,0.009023741,0.0089932,0.008962783,0.008932495,0.008902345,0.008872339,0.008842482,0.00881278,,0.008963027
32.13213213,0.009194545,0.009163823,0.0091329,0.009102081,0.009071374,0.009040788,0.00901033,0.008980007,0.008949827,0.008919794,0.008889914,,0.009041028
32.28228228,0.00927444,0.009243561,0.009212475,0.00918149,0.009150615,0.009119859,0.009089229,0.009058732,0.009028375,0.008998165,0.008968106,,0.009120095
32.43243243,0.009355428,0.009324389,0.009293139,0.009261988,0.009230943,0.009200015,0.009169211,0.009138539,0.009108005,0.009077614,0.009047374,,0.009200248
32.58258258,0.009437529,0.00940633,0.009374914,0.009343594,0.009312379,0.009281278,0.009250299,0.009219449,0.009188735,0.009158163,0.009127739,,0.009281506
32.73273273,0.009520763,0.009489403,0.00945782,0.009426331,0.009394943,0.009363667,0.009332511,0.009301482,0.009270586,0.009239831,0.009209222,,0.009363891
32.88288288,0.009605152,0.009573629,0.009541878,0.009510218,0.009478657,0.009447205,0.00941587,0.009384659,0.009353581,0.00932264,0.009291844,,0.009447424
33.03303303,0.009690718,0.009659031,0.009627111,0.009595278,0.009563542,0.009531912,0.009500396,0.009469003,0.009437739,0.009406612,0.009375626,,0.009532126
33.18318318,0.009777482,0.009745631,0.00971354,0.009681533,0.00964962,0.009617811,0.009586113,0.009554535,0.009523084,0.009491767,0.00946059,,0.00961802
33.33333333,0.009865469,0.009833451,0.009801189,0.009769006,0.009736915,0.009704925,0.009673043,0.009641279,0.009609639,0.00957813,0.009546759,,0.009705128
33.48348348,0.009954701,0.009922516,0.00989008,0.009857721,0.00982545,0.009793276,0.009761209,0.009729256,0.009697425,0.009665723,0.009634155,,0.009793474
33.63363363,0.010045203,0.01001285,0.009980238,0.009947701,0.009915248,0.00988289,0.009850635,0.009818492,0.009786467,0.009754569,0.009722804,,0.009883082
33.78378378,0.010136999,0.010104476,0.010071688,0.010038971,0.010006335,0.00997379,0.009941346,0.00990901,0.00987679,0.009844694,0.009812728,,0.009973977
33.93393393,0.010230114,0.01019742,0.010164455,0.010131556,0.010098735,0.010066002,0.010033366,0.010000836,0.009968419,0.009936122,0.009903953,,0.010066183
34.08408408,0.010324575,0.010291709,0.010258564,0.010225482,0.010192475,0.010159552,0.010126722,0.010093995,0.010061378,0.010028879,0.009996504,,0.010159726
34.23423423,0.010420407,0.010387368,0.010354042,0.010320776,0.01028758,0.010254465,0.010221439,0.010188513,0.010155694,0.01012299,0.010090407,,0.010254632
34.38438438,0.010517639,0.010484425,0.010450917,0.010417464,0.010384078,0.010350768,0.010317545,0.010284418,0.010251395,0.010218483,0.010185689,,0.010350929
34.53453453,0.010616298,0.010582907,0.010549215,0.010515574,0.010481996,0.01044849,0.010415067,0.010381737,0.010348506,0.010315384,0.010282378,,0.010448644
34.68468468,0.010716412,0.010682844,0.010648966,0.010615136,0.010581363,0.010547659,0.010514034,0.010480498,0.010447058,0.010413723,0.010380501,,0.010547805
34.83483483,0.010818012,0.010784264,0.010750199,0.010716177,0.010682208,0.010648304,0.010614474,0.01058073,0.010547078,0.010513528,0.010480087,,0.010648442
34.98498498,0.010921126,0.010887197,0.010852944,0.010818728,0.010784561,0.010750454,0.010716418,0.010682463,0.010648597,0.010614828,0.010581165,,0.010750584
35.13513514,0.011025786,0.010991675,0.010957231,0.010922819,0.010888452,0.010854141,0.010819896,0.010785727,0.010751644,0.010717654,0.010683767,,0.010854263
35.28528529,0.011132024,0.011097729,0.011063093,0.011028483,0.010993914,0.010959395,0.010924939,0.010890554,0.010856251,0.010822037,0.010787922,,0.010959509
35.43543544,0.011239871,0.011205392,0.011170561,0.011135752,0.011100977,0.011066249,0.011031579,0.010996976,0.01096245,0.010928009,0.010893663,,0.011066354
35.58558559,0.011349362,0.011314695,0.011279668,0.011244658,0.011209677,0.011174737,0.011139849,0.011105025,0.011070273,0.011035602,0.011001022,,0.011174832
35.73573574,0.011460531,0.011425675,0.01139045,0.011355235,0.011320045,0.011284891,0.011249784,0.011214735,0.011179754,0.011144851,0.011110033,,0.011284977
35.88588589,0.011573412,0.011538365,0.01150294,0.01146752,0.011432118,0.011396746,0.011361417,0.011326141,0.011290929,0.011255788,0.011220729,,0.011396822
36.03603604,0.011688041,0.011652803,0.011617175,0.011581546,0.01154593,0.011510339,0.011474785,0.011439279,0.011403831,0.011368451,0.011333147,,0.011510405
36.18618619,0.011804456,0.011769023,0.011733191,0.011697352,0.011661519,0.011625706,0.011589924,0.011554185,0.011518498,0.011482874,0.011447323,,0.011625761
36.33633634,0.011922694,0.011887066,0.011851027,0.011814975,0.011778923,0.011742884,0.011706871,0.011670895,0.011634967,0.011599096,0.011563292,,0.011742928
36.48648649,0.012042795,0.012006968,0.011970721,0.011934453,0.011898179,0.011861913,0.011825665,0.011789449,0.011753276,0.011717154,0.011681094,,0.011861945
36.63663664,0.012164798,0.012128772,0.012092313,0.012055827,0.012019329,0.011982831,0.011946346,0.011909887,0.011873464,0.011837087,0.011800768,,0.011982851
36.78678679,0.012288745,0.012252516,0.012215844,0.012179138,0.012142411,0.012105679,0.012068953,0.012032247,0.011995571,0.011958937,0.011922353,,0.012105687
36.93693694,0.012414678,0.012378245,0.012341357,0.012304426,0.012267469,0.012230499,0.01219353,0.012156573,0.01211964,0.012082743,0.012045891,,0.012230495
37.08708709,0.01254264,0.012506,0.012468893,0.012431737,0.012394546,0.012357335,0.012320118,0.012282906,0.012245713,0.012208549,0.012171424,,0.012357318
37.23723724,0.012672675,0.012635827,0.012598499,0.012561113,0.012523685,0.01248623,0.012448761,0.012411291,0.012373833,0.012336397,0.012298995,,0.012486199
37.38738739,0.012804831,0.012767771,0.012730219,0.012692601,0.012654932,0.012617229,0.012579505,0.012541773,0.012504045,0.012466333,0.012428649,,0.012617184
37.53753754,0.012939152,0.012901879,0.0128641,0.012826246,0.012788335,0.01275038,0.012712396,0.012674397,0.012636396,0.012598403,0.012560432,,0.01275032
37.68768769,0.01307569,0.0130382,0.013000191,0.012962098,0.012923939,0.012885729,0.012847482,0.012809212,0.012770932,0.012732654,0.01269439,,0.012885654
37.83783784,0.013214492,0.013176783,0.013138541,0.013100206,0.013061796,0.013023326,0.012984812,0.012946266,0.012907703,0.012869135,0.012830573,,0.013023236
37.98798799,0.01335561,0.013317679,0.013279201,0.013240621,0.013201956,0.013163222,0.013124436,0.01308561,0.013046758,0.013007894,0.01296903,,0.013163116
38.13813814,0.013499097,0.013460941,0.013422223,0.013383394,0.01334447,0.013305469,0.013266405,0.013227294,0.01318815,0.013148984,0.013109811,,0.013305346
38.28828829,0.013645007,0.013606623,0.013567663,0.01352858,0.013489394,0.01345012,0.013410775,0.013371373,0.01333193,0.013292458,0.01325297,,0.013449979
38.43843844,0.013793395,0.013754781,0.013715574,0.013676234,0.01363678,0.013597229,0.013557598,0.013517901,0.013478153,0.013438368,0.013398559,,0.013597071
38.58858859,0.01394432,0.013905471,0.013866014,0.013826413,0.013786687,0.013746855,0.013706931,0.013666934,0.013626876,0.013586772,0.013546636,,0.013746677
38.73873874,0.014097839,0.014058753,0.014019041,0.013979175,0.013939173,0.013899054,0.013858833,0.013818529,0.013778155,0.013737726,0.013697256,,0.013898857
38.88888889,0.014254014,0.014214687,0.014174717,0.014134581,0.014094297,0.014053886,0.014013363,0.013972746,0.01393205,0.013891289,0.013850479,,0.014053669
39.03903904,0.014412908,0.014373335,0.014333103,0.014292692,0.014252122,0.014211413,0.014170582,0.014129646,0.014088621,0.014047522,0.014006364,,0.014211176
39.18918919,0.014574583,0.014534762,0.014494263,0.014453572,0.014412711,0.014371699,0.014330554,0.014289293,0.014247932,0.014206487,0.014164974,,0.014371441
39.33933934,0.014739108,0.014699034,0.014658263,0.014617288,0.01457613,0.014534809,0.014493343,0.01445175,0.014410046,0.014368249,0.014326372,,0.014534528
39.48948949,0.01490655,0.014866219,0.014825171,0.014783906,0.014742446,0.014700809,0.014659016,0.014617084,0.01457503,0.014532872,0.014490624,,0.014700505
39.63963964,0.015076979,0.015036386,0.014995057,0.014953497,0.014911727,0.014869769,0.014827642,0.014785364,0.014742953,0.014700426,0.014657799,,0.014869442
39.78978979,0.015250468,0.015209608,0.015167992,0.015126131,0.015084047,0.01504176,0.014999291,0.01495666,0.014913883,0.014870979,0.014827964,,0.015041408
39.93993994,0.015427091,0.01538596,0.015344052,0.015301883,0.015259477,0.015216855,0.015174038,0.015131045,0.015087895,0.015044605,0.015001192,,0.015216478
40.09009009,0.015606926,0.015565518,0.015523312,0.01548083,0.015438095,0.01539513,0.015351957,0.015308594,0.015265061,0.015221376,0.015177557,,0.015394727
40.24024024,0.01579005,0.015748361,0.01570585,0.015663048,0.015619978,0.015576663,0.015533125,0.015489383,0.015445459,0.01540137,0.015357135,,0.015576233
40.39039039,0.015976547,0.01593457,0.015891749,0.01584862,0.015805207,0.015761533,0.015717622,0.015673493,0.015629168,0.015584665,0.015540002,,0.015761075
40.54054054,0.016166501,0.01612423,0.016081091,0.016037627,0.015993864,0.015949824,0.01590553,0.015861005,0.015816269,0.015771341,0.015726241,,0.015949336
40.69069069,0.016359997,0.016317427,0.016273964,0.016230158,0.016186035,0.016141619,0.016096934,0.016052003,0.016006845,0.015961482,0.015915934,,0.016141101
40.84084084,0.016557127,0.01651425,0.016470454,0.016426298,0.016381808,0.016337008,0.016291922,0.016246573,0.016200984,0.016155175,0.016109166,,0.016336459
40.99099099,0.016757981,0.01671479,0.016670656,0.016626141,0.016581274,0.016536079,0.016490582,0.016444806,0.016398774,0.016352507,0.016306025,,0.016535498
41.14114114,0.016962656,0.016919144,0.016874662,0.01682978,0.016784527,0.016738928,0.016693009,0.016646794,0.016600307,0.016553569,0.016506602,,0.016738313
41.29129129,0.01717125,0.017127409,0.017082571,0.017037312,0.016991663,0.016945649,0.016899297,0.016852632,0.016805677,0.016758456,0.01671099,,0.016945
41.44144144,0.017383864,0.017339687,0.017294483,0.017248838,0.017202782,0.017156342,0.017109545,0.017062417,0.017014982,0.016967265,0.016919286,,0.017155657
41.59159159,0.017600603,0.01755608,0.017510501,0.01746446,0.017417986,0.017371109,0.017323855,0.017276251,0.017228323,0.017180094,0.017131589,,0.017370387
41.74174174,0.017821575,0.017776698,0.017730734,0.017684285,0.017637383,0.017590055,0.017542332,0.017494239,0.017445803,0.017397048,0.017348,,0.017589295
41.89189189,0.018046892,0.018001651,0.017955292,0.017908424,0.01786108,0.01781329,0.017765083,0.017716487,0.017667528,0.017618233,0.017568626,,0.017812491
42.04204204,0.01827667,0.018231054,0.018184288,0.01813699,0.018089192,0.018040926,0.017992221,0.017943107,0.01789361,0.017843758,0.017793576,,0.018040086
42.19219219,0.018511026,0.018465026,0.018417841,0.0183701,0.018321835,0.018273078,0.018223861,0.018174213,0.018124162,0.018073736,0.018022961,,0.018272196
42.34234234,0.018750085,0.018703688,0.018656073,0.018607875,0.018559129,0.018509867,0.018460121,0.018409923,0.018359301,0.018308283,0.018256897,,0.018508941
42.49249249,0.018993974,0.018947168,0.01889911,0.018850441,0.018801199,0.018751416,0.018701126,0.01865036,0.018599148,0.01854752,0.018495504,,0.018750445
42.64264264,0.019242823,0.019195597,0.019147081,0.019097927,0.019048172,0.018997852,0.018947,0.018895649,0.018843829,0.018791571,0.018738905,,0.018996834
42.79279279,0.019496769,0.019449109,0.01940012,0.019350466,0.019300183,0.019249308,0.019197876,0.01914592,0.019093472,0.019040565,0.018987226,,0.019248242
42.94294294,0.019755953,0.019707844,0.019658367,0.019608196,0.019557367,0.019505919,0.019453888,0.019401308,0.019348212,0.019294632,0.0192406,,0.019504803
43.09309309,0.020020518,0.019971946,0.019921966,0.019871259,0.019819867,0.019767827,0.019715176,0.01966195,0.019608184,0.019553911,0.019499162,,0.019766659
43.24324324,0.020290617,0.020241564,0.020191063,0.020139804,0.020087829,0.020035176,0.019981885,0.019927991,0.019873532,0.019818541,0.019763051,,0.020033955
43.39339339,0.020566402,0.020516854,0.020465813,0.020413982,0.020361403,0.020308117,0.020254162,0.020199579,0.020144402,0.020088668,0.020032411,,0.02030684
43.54354354,0.020848037,0.020797974,0.020746375,0.020693951,0.020640747,0.020586804,0.020532164,0.020476865,0.020420946,0.020364443,0.020307393,,0.020585471
43.69369369,0.021135685,0.02108509,0.021032912,0.020979874,0.020926022,0.020871399,0.020816047,0.020760008,0.02070332,0.020646021,0.020588148,,0.020870006
43.84384384,0.021429521,0.021378372,0.021325593,0.021271919,0.021217395,0.021162067,0.021105978,0.021049171,0.020991686,0.020933562,0.020874838,,0.021160613
43.99399399,0.02172972,0.021677997,0.021624595,0.02157026,0.021515039,0.021458979,0.021402126,0.021344522,0.021286211,0.021227232,0.021167625,,0.021457463
44.14414414,0.022036469,0.021984148,0.021930099,0.021875077,0.021819133,0.021762314,0.021704667,0.021646237,0.021587068,0.021527202,0.02146668,,0.021760732
44.29429429,0.022349957,0.022297016,0.022242293,0.022186558,0.022129861,0.022072254,0.022013782,0.021954495,0.021894436,0.021833649,0.021772178,,0.022070605
44.44444444,0.022670383,0.022616794,0.022561372,0.022504895,0.022447416,0.022388988,0.022329661,0.022269482,0.022208499,0.022146756,0.022084299,,0.02238727
44.59459459,0.02299795,0.022943688,0.022887536,0.022830287,0.022771995,0.022712715,0.022652496,0.022591391,0.022529448,0.022466712,0.022403231,,0.022710925
44.74474474,0.023332871,0.023277907,0.023220996,0.023162942,0.023103803,0.023043635,0.022982491,0.022920422,0.02285748,0.022793712,0.022729167,,0.023041772
44.89489489,0.023675366,0.023619669,0.023561965,0.023503074,0.023443053,0.023381961,0.023319852,0.023256781,0.0231928,0.023127959,0.023062308,,0.023380021
45.04504505,0.024025662,0.023969199,0.023910669,0.023850904,0.023789963,0.023727908,0.023664795,0.023600681,0.023535618,0.023469661,0.02340286,,0.023725889
45.1951952,0.024383994,0.024326732,0.024267339,0.024206661,0.024144762,0.024081703,0.024017543,0.023952342,0.023886154,0.023819034,0.023751036,,0.024079603
45.34534535,0.024750608,0.024692509,0.024632215,0.024570585,0.024507685,0.024443578,0.024378328,0.024311993,0.024244632,0.024176302,0.024107058,,0.024441395
45.4954955,0.025125757,0.025066783,0.025005546,0.024942921,0.024878975,0.024813776,0.024747386,0.02467987,0.024611287,0.024541696,0.024471155,,0.024811505
45.64564565,0.025509704,0.025449812,0.025387589,0.025323924,0.025258886,0.025192545,0.025124967,0.025056218,0.02498636,0.024915455,0.024843561,,0.025190185
45.7957958,0.025902721,0.025841868,0.025778613,0.025713858,0.025647678,0.025580144,0.025511326,0.02544129,0.025370102,0.025297826,0.025224523,,0.025577693
45.94594595,0.026305091,0.02624323,0.026178893,0.026112999,0.026045624,0.025976843,0.025906727,0.025835348,0.025762772,0.025689065,0.025614293,,0.025974297
46.0960961,0.026717108,0.026654189,0.026588717,0.026521629,0.026453004,0.026382918,0.026311447,0.026238663,0.026164637,0.026089438,0.026013131,,0.026380275
46.24624625,0.027139075,0.027075045,0.027008384,0.026940044,0.026870108,0.026798657,0.026725768,0.026651516,0.026575975,0.026499217,0.02642131,,0.026795914
46.3963964,0.027571308,0.02750611,0.027438201,0.027368549,0.02729724,0.027224359,0.027149985,0.027074198,0.026997074,0.026918687,0.026839109,,0.027221512
46.54654655,0.028014136,0.02794771,0.027878489,0.027807459,0.027734711,0.027660331,0.027584404,0.02750701,0.02742823,0.027348141,0.027266817,,0.027657379
46.6966967,0.028467898,0.02840018,0.02832958,0.028257105,0.028182846,0.028106896,0.02802934,0.027950264,0.027869752,0.027787882,0.027704734,,0.028103835
46.84684685,0.028932947,0.028863868,0.028791819,0.028717825,0.028641981,0.028564383,0.028485121,0.028404284,0.028321958,0.028238227,0.028153171,,0.02856121
46.996997,0.02940965,0.029339138,0.029265564,0.029189973,0.029112465,0.029033138,0.028952087,0.028869404,0.028785179,0.028699499,0.028612448,,0.02902985
47.14714715,0.029898388,0.029826364,0.029751185,0.029673915,0.029594658,0.029513516,0.029430588,0.02934597,0.029259756,0.029172037,0.029082899,,0.02951011
47.2972973,0.030399555,0.030325938,0.030249068,0.030170031,0.030088935,0.030005887,0.02992099,0.029834343,0.029746044,0.029656188,0.029564866,,0.03000236
47.44744745,0.030913563,0.030838264,0.030759613,0.030678716,0.030595686,0.030510635,0.030423669,0.030334894,0.03024441,0.030152315,0.030058705,,0.030506984
47.5975976,0.031440838,0.031363763,0.031283233,0.031200377,0.031115313,0.031028156,0.030939018,0.030848008,0.030755232,0.030660791,0.030564786,,0.031024379
47.74774775,0.031981823,0.031902871,0.03182036,0.03173544,0.031648234,0.031558862,0.031467442,0.031374086,0.031278905,0.031182005,0.031083489,,0.031554956
47.8978979,0.032536977,0.032456043,0.032371441,0.032284345,0.032194883,0.032103181,0.032009361,0.031913541,0.031815836,0.031716356,0.03161521,,0.032099142
48.04804805,0.03310678,0.033023749,0.032936939,0.032847548,0.03275571,0.032661555,0.032565212,0.032466802,0.032366447,0.032264261,0.032160356,,0.032657381
48.1981982,0.033691727,0.033606478,0.033517337,0.033425524,0.033331181,0.033234444,0.033135446,0.033034315,0.032931175,0.032826149,0.032719352,,0.033230132
48.34834835,0.034292335,0.03420474,0.034113134,0.034018765,0.033921781,0.033822323,0.033720531,0.033616538,0.033510474,0.033402466,0.033292634,,0.033817871
48.4984985,0.034909141,0.03481906,0.034724849,0.034627782,0.034528011,0.034425687,0.034320954,0.03421395,0.034104813,0.033993672,0.033880656,,0.034421093
48.64864865,0.035542702,0.035449988,0.035353022,0.035253104,0.035150394,0.035045048,0.034937217,0.034827046,0.034714677,0.034600247,0.034483887,,0.035040309
48.7987988,0.036193597,0.036098094,0.035998212,0.035895281,0.035789469,0.035680936,0.035569842,0.035456337,0.03534057,0.035222683,0.035102813,,0.03567605
48.94894895,0.036862428,0.036763968,0.036661001,0.036554886,0.036445796,0.036333903,0.036219369,0.036102355,0.035983013,0.035861493,0.035737937,,0.036328869
49.0990991,0.037549821,0.037448226,0.037341992,0.037232509,0.037119959,0.037004519,0.036886361,0.03676565,0.036642547,0.036517206,0.036389778,,0.036999335
49.24924925,0.038256426,0.038151505,0.038041812,0.037928767,0.03781256,0.037693376,0.037571396,0.037446791,0.037319729,0.037190372,0.037058875,,0.037688042
49.3993994,0.038982919,0.038874469,0.038761111,0.038644296,0.038524224,0.038401089,0.038275078,0.03814637,0.038015141,0.037881558,0.037745785,,0.038395604
49.54954955,0.039730001,0.039617806,0.039500564,0.03937976,0.039255603,0.039128294,0.03899803,0.038864998,0.038729381,0.038591353,0.038451084,,0.039122657
49.6996997,0.040498403,0.040382232,0.040260873,0.040135845,0.040007367,0.039875651,0.039740899,0.039603308,0.039463069,0.039320364,0.039175369,,0.039869862
49.84984985,0.041288883,0.041168489,0.041042764,0.040913264,0.040780216,0.040643842,0.040504354,0.040361958,0.04021685,0.040069222,0.039919256,,0.040637903
50,0.042102229,0.041977349,0.041846994,0.041712757,0.041574875,0.041433579,0.041289091,0.041141625,0.040991388,0.040838577,0.040683383,,0.04142749
50.15015015,0.042939258,0.042809613,0.042674346,0.04253509,0.042392092,0.042245593,0.042095826,0.041943014,0.041787371,0.041629104,0.041468411,,0.042239358
50.3003003,0.04380082,0.043666111,0.043525634,0.043381059,0.043232646,0.043080648,0.042925306,0.042766853,0.042605513,0.0424415,0.042275021,,0.043074269
50.45045045,0.044687799,0.044547708,0.0444017,0.044251488,0.044097345,0.043939531,0.043778301,0.043613896,0.04344655,0.043276486,0.043103919,,0.043933012
50.6006006,0.045601112,0.045455298,0.045303421,0.045147234,0.044987022,0.044823059,0.044655608,0.044484922,0.044311244,0.044134807,0.043955834,,0.044816404
50.75075075,0.046541708,0.046389811,0.046231703,0.046069181,0.045902544,0.045732076,0.045558054,0.045380739,0.045200385,0.045017234,0.044831518,,0.045725292
50.9009009,0.047510577,0.04735221,0.047187487,0.047018249,0.046844807,0.04666746,0.046486493,0.046302181,0.046114788,0.045924564,0.045731751,,0.046660552
51.05105105,0.048508743,0.048343496,0.048171749,0.047995388,0.04781474,0.047630114,0.04744181,0.047250112,0.047055295,0.04685762,0.046657336,,0.047623092
51.2012012,0.049537269,0.049364705,0.049185498,0.049001585,0.048813303,0.048620977,0.048424918,0.048225423,0.048022777,0.04781725,0.047609102,,0.04861385
51.35135135,0.050597258,0.050416912,0.050229783,0.050037858,0.04984149,0.049641018,0.049436764,0.049229037,0.049018133,0.048804334,0.048587908,,0.049633797
51.5015015,0.051689852,0.051501228,0.051305686,0.051105265,0.050900332,0.050691239,0.050478323,0.050261906,0.050042293,0.049819777,0.049594636,,0.050683938
51.65165165,0.052816237,0.052618807,0.05241433,0.052204896,0.051990889,0.051772676,0.051550606,0.051325013,0.051096215,0.050864515,0.0506302,,0.051765309
